ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
265928631,03/30/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,18,1,25-44,M,BLACK,988451,217993,40.7650240788333,-73.9848359497083,POINT (-73.9848359497083 40.7650240788333)
265898899,03/30/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,84,1,18-24,M,BLACK,988089,190305,40.68901916412364,-73.98615711072209,POINT (-73.98615711072209 40.68901916412364)
265933800,03/30/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,83,1,25-44,M,BLACK HISPANIC,1002212,193214,40.6969863,-73.93522383,POINT (-73.93522383 40.6969863)
265928627,03/30/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,18,1,25-44,M,BLACK,988451,217993,40.7650240788333,-73.9848359497083,POINT (-73.9848359497083 40.7650240788333)
265935445,03/30/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,83,0,25-44,M,BLACK,1002212,193214,40.69698630037214,-73.93522383122014,POINT (-73.93522383122014 40.69698630037214)
265898898,03/30/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,84,1,45-64,M,WHITE HISPANIC,988089,190305,40.68901916,-73.98615711,POINT (-73.98615711 40.68901916)
265928632,03/30/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,18,1,25-44,M,BLACK,988451,217993,40.7650240788333,-73.9848359497083,POINT (-73.9848359497083 40.7650240788333)
265911728,03/30/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,60,1,45-64,M,WHITE,989468,148972,40.57556814653694,-73.98121659125884,POINT (-73.98121659125884 40.57556814653694)
265931229,03/30/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,114,1,25-44,M,WHITE HISPANIC,1008017,214982,40.75672044382867,-73.91421245355006,POINT (-73.91421245355006 40.75672044382867)
265893739,03/30/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,60,1,45-64,M,WHITE HISPANIC,989468,148972,40.57556814653694,-73.98121659125884,POINT (-73.98121659125884 40.57556814653694)
265938053,03/30/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,78,15,45-64,M,BLACK,990420,188642,40.684454,-73.97775,POINT (-73.97775 40.684454)
265898897,03/30/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,77,1,45-64,M,WHITE HISPANIC,1003358,182945,40.66879784311929,-73.9311201452519,POINT (-73.9311201452519 40.66879784311929)
265928625,03/30/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,18,1,25-44,M,BLACK,988451,217993,40.7650240788333,-73.9848359497083,POINT (-73.9848359497083 40.7650240788333)
265902075,03/30/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,81,1,45-64,M,BLACK,1003927,186763,40.67927614498881,-73.92905788850503,POINT (-73.92905788850503 40.67927614498881)
265826333,03/29/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,WHITE HISPANIC,1004749,240880,40.82781161,-73.92592932,POINT (-73.92592932 40.82781161)
265856665,03/29/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,BLACK,1006614,233501,40.80755382,-73.91921496,POINT (-73.91921496 40.80755382)
265842864,03/29/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,BLACK,1004749,240880,40.82781161,-73.92592932,POINT (-73.92592932 40.82781161)
265852969,03/29/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,48,1,25-44,M,BLACK HISPANIC,1017426,245419,40.84023133,-73.8801001,POINT (-73.8801001 40.84023133)
265864699,03/29/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,BLACK,1004749,240880,40.82781161,-73.92592932,POINT (-73.92592932 40.82781161)
265839482,03/29/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,81,1,25-44,M,BLACK,1005983,186617,40.6788705991623,-73.92164580117114,POINT (-73.92164580117114 40.6788705991623)
265861051,03/29/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,25-44,F,BLACK,1010774,235171,40.81212599,-73.90418129,POINT (-73.90418129 40.81212599)
265891079,03/29/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,83,0,18-24,M,WHITE HISPANIC,1008918,194147,40.69953101467373,-73.91103665226316,POINT (-73.91103665226316 40.699531014673724)
265845848,03/29/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,23,0,25-44,M,BLACK,998828,226859,40.789341,-73.947351,POINT (-73.947351 40.789341)
265891141,03/29/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,19,1,18-24,M,BLACK,998903,225003,40.78424527,-73.94708779,POINT (-73.94708779 40.78424527)
265861056,03/29/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,81,1,45-64,M,BLACK,1003927,186763,40.67927614498881,-73.92905788850503,POINT (-73.92905788850503 40.67927614498881)
265861069,03/29/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,73,1,25-44,M,BLACK,1010287,186518,40.67858725341521,-73.9061289409916,POINT (-73.9061289409916 40.67858725341521)
265891064,03/29/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,79,1,25-44,F,BLACK,1000557,187002,40.67993899535381,-73.94120727391481,POINT (-73.94120727391481 40.67993899535381)
265795452,03/28/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,60,1,25-44,M,BLACK,989468,148972,40.57556814653694,-73.98121659125884,POINT (-73.98121659125884 40.57556814653694)
265783696,03/28/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,62,0,45-64,M,ASIAN / PACIFIC ISLANDER,984016,162469,40.61261622,-74.0008428,POINT (-74.0008428 40.61261622)
265805010,03/28/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,52,1,25-44,M,BLACK,1017983,262622,40.8874462,-73.87800049,POINT (-73.87800049 40.8874462)
265763670,03/28/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,47,1,25-44,M,BLACK,1021171,258964,40.8773933872306,-73.86649088012618,POINT (-73.86649088012618 40.8773933872306)
265792510,03/28/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,103,15,25-44,M,BLACK,1037664,194289,40.699795,-73.807364,POINT (-73.807364 40.699795)
265779289,03/28/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,84,1,45-64,M,BLACK HISPANIC,988089,190305,40.68901916412364,-73.98615711072209,POINT (-73.98615711072209 40.68901916412364)
265763669,03/28/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,WHITE HISPANIC,1004749,240880,40.82781161,-73.92592932,POINT (-73.92592932 40.82781161)
265805533,03/28/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,UNKNOWN,1004749,240880,40.82781161,-73.92592932,POINT (-73.92592932 40.82781161)
265760147,03/28/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,BLACK,1007027,245405,40.84022585,-73.91768268,POINT (-73.91768268 40.84022585)
265775681,03/28/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,68,1,25-44,M,ASIAN / PACIFIC ISLANDER,982102,169396,40.63162914114423,-74.00773872254682,POINT (-74.00773872254682 40.63162914114423)
265798108,03/28/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,60,1,25-44,M,WHITE HISPANIC,989468,148972,40.57556814653694,-73.98121659125884,POINT (-73.98121659125884 40.57556814653694)
265795444,03/28/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,BLACK HISPANIC,1010774,235171,40.81212599,-73.90418129,POINT (-73.90418129 40.81212599)
265792469,03/28/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,WHITE,1011485,237929,40.81969376,-73.90160159,POINT (-73.90160159 40.81969376)
265763691,03/28/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,83,1,18-24,M,WHITE,1002212,193214,40.69698630037214,-73.93522383122014,POINT (-73.93522383122014 40.69698630037214)
265755145,03/28/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,BLACK HISPANIC,1004749,240880,40.82781161,-73.92592932,POINT (-73.92592932 40.82781161)
265769843,03/28/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,84,0,25-44,M,BLACK,986897,192018,40.69372139072884,-73.99045462046223,POINT (-73.99045462046223 40.69372139072884)
265728688,03/27/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,60,1,25-44,M,BLACK,989468,148972,40.57556814653694,-73.98121659125884,POINT (-73.98121659125884 40.57556814653694)
265737466,03/27/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,84,1,45-64,M,BLACK,988089,190305,40.68901916412364,-73.98615711072209,POINT (-73.98615711072209 40.68901916412364)
265741222,03/27/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,52,1,25-44,M,WHITE HISPANIC,1010831,252019,40.85836868,-73.90390861,POINT (-73.90390861 40.85836868)
265718742,03/27/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,90,1,45-64,M,BLACK,1003132,196628,40.70635501261928,-73.93189647433762,POINT (-73.93189647433762 40.70635501261928)
265741777,03/27/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,73,1,18-24,M,BLACK,1007700,180317,40.66157413,-73.9154774,POINT (-73.9154774 40.66157413)
265675061,03/26/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,104,1,25-44,M,WHITE,1010686,192838,40.69593301,-73.90466563,POINT (-73.90466563 40.69593301)
265662452,03/26/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,60,1,25-44,M,BLACK,989468,148972,40.57556814653694,-73.98121659125884,POINT (-73.98121659125884 40.57556814653694)
265661293,03/26/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,60,1,45-64,M,BLACK,989468,148972,40.57556814653694,-73.98121659125884,POINT (-73.98121659125884 40.57556814653694)
265686605,03/26/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,BLACK,1006614,233501,40.80755382,-73.91921496,POINT (-73.91921496 40.80755382)
265682973,03/26/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,101,1,25-44,M,BLACK,1052559,159711,40.60478281508588,-73.75399789247773,POINT (-73.75399789247773 40.60478281508588)
265644732,03/25/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,81,1,25-44,M,WHITE,1005983,186617,40.67887059,-73.9216458,POINT (-73.9216458 40.67887059)
265654883,03/25/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,BLACK,1004749,240880,40.82781161,-73.92592932,POINT (-73.92592932 40.82781161)
265646697,03/25/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,103,15,18-24,M,BLACK,1037664,194289,40.699795,-73.807364,POINT (-73.807364 40.699795)
265656457,03/25/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,45-64,M,WHITE HISPANIC,1006614,233501,40.80755382,-73.91921496,POINT (-73.91921496 40.80755382)
265637237,03/25/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,45-64,M,BLACK,1013878,239551,40.82413799,-73.89294867,POINT (-73.89294867 40.82413799)
265657927,03/25/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,45-64,M,BLACK,1006614,233501,40.80755382,-73.91921496,POINT (-73.91921496 40.80755382)
265652742,03/25/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,83,1,25-44,M,BLACK,1002212,193214,40.69698630037214,-73.93522383122014,POINT (-73.93522383122014 40.69698630037214)
265656458,03/25/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,45-64,M,WHITE HISPANIC,1004749,240880,40.82781161,-73.92592932,POINT (-73.92592932 40.82781161)
265612386,03/24/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,0,18-24,F,BLACK,1010774,235171,40.81212599,-73.90418129,POINT (-73.90418129 40.81212599)
265575842,03/24/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,18-24,M,WHITE HISPANIC,1007046,236603,40.81606683,-73.91764392,POINT (-73.91764392 40.81606683)
265615968,03/24/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,33,1,25-44,M,BLACK HISPANIC,1001891,245600,40.8407811088581,-73.9362453818218,POINT (-73.9362453818218 40.8407811088581)
265623214,03/24/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,104,1,18-24,M,BLACK,1008918,194147,40.69953101467373,-73.91103665226316,POINT (-73.91103665226316 40.699531014673724)
265601811,03/24/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,68,1,18-24,M,WHITE HISPANIC,982102,169396,40.63162914114423,-74.00773872254682,POINT (-74.00773872254682 40.63162914114423)
265615944,03/24/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,25-44,M,BLACK HISPANIC,1013878,239551,40.82413799,-73.89294867,POINT (-73.89294867 40.82413799)
265618307,03/24/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,18-24,M,BLACK,1007046,236603,40.81606683,-73.91764392,POINT (-73.91764392 40.81606683)
265619913,03/24/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,24,2,25-44,F,WHITE HISPANIC,993952,229422,40.796382,-73.964958,POINT (-73.964958 40.796382)
265624081,03/24/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,115,1,25-44,M,WHITE HISPANIC,1016409,211680,40.74763075,-73.88393715,POINT (-73.88393715 40.74763075)
265609621,03/24/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,43,1,25-44,M,BLACK,1017689,241175,40.82858179,-73.87917076,POINT (-73.87917076 40.82858179)
265621645,03/24/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,73,1,25-44,M,WHITE HISPANIC,1010774,185570,40.67598376327182,-73.90437689480486,POINT (-73.90437689480486 40.67598376327182)
265546486,03/23/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,73,1,25-44,M,BLACK,1009004,186404,40.67827803015641,-73.91075494958744,POINT (-73.91075494958744 40.67827803015641)
265567344,03/23/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,25-44,M,BLACK,1021568,185710,40.6763291,-73.86546213,POINT (-73.86546213 40.6763291)
265515641,03/23/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,BLACK HISPANIC,1004749,240880,40.82781161,-73.92592932,POINT (-73.92592932 40.82781161)
265543398,03/23/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,25-44,M,BLACK,1012957,184994,40.674395964093016,-73.89650930396286,POINT (-73.89650930396286 40.674395964093016)
265529737,03/23/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,60,0,45-64,M,BLACK HISPANIC,989468,148972,40.57556814,-73.98121659,POINT (-73.98121659 40.57556814)
265546490,03/23/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,45-64,M,BLACK,1011981,185869,40.67680075151752,-73.90002424733431,POINT (-73.90002424733431 40.67680075151752)
265567343,03/23/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,72,1,18-24,M,WHITE HISPANIC,980275,174191,40.64478976074851,-74.01432378475148,POINT (-74.01432378475148 40.64478976074851)
265574764,03/23/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,18,0,25-44,M,BLACK HISPANIC,989210,219405,40.76889099,-73.98209349,POINT (-73.98209349 40.76889099)
265513176,03/23/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,79,0,45-64,M,BLACK,998241,187165,40.68039035,-73.94955696,POINT (-73.94955696 40.68039035)
265564527,03/23/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,0,18-24,M,BLACK,986848,212883,40.75099078334884,-73.99062326583427,POINT (-73.99062326583427 40.75099078334884)
265569718,03/23/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,94,1,25-44,M,WHITE HISPANIC,997653,202866,40.72348682451615,-73.95164568611047,POINT (-73.95164568611047 40.72348682451615)
265488961,03/22/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,BLACK,1004749,240880,40.82781161,-73.92592932,POINT (-73.92592932 40.82781161)
265477019,03/22/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,52,1,25-44,M,UNKNOWN,1013463,254828,40.86607022,-73.89438159,POINT (-73.89438159 40.86607022)
265465848,03/22/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,79,1,25-44,M,BLACK,998241,187165,40.68039035,-73.94955696,POINT (-73.94955696 40.68039035)
265512918,03/22/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,18,0,25-44,M,BLACK HISPANIC,989210,219405,40.76889099,-73.98209349,POINT (-73.98209349 40.76889099)
265482733,03/22/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,72,1,25-44,U,WHITE HISPANIC,982195,175326,40.64790574422214,-74.00740547226809,POINT (-74.00740547226809 40.64790574422214)
265479838,03/22/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,52,0,25-44,M,WHITE HISPANIC,1010831,252019,40.85836868,-73.90390861,POINT (-73.90390861 40.85836868)
265512930,03/22/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,103,15,25-44,M,BLACK,1037664,194289,40.699795,-73.807364,POINT (-73.807364 40.699795)
265505745,03/22/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,101,1,18-24,M,BLACK,1052559,159711,40.60478281508588,-73.75399789247773,POINT (-73.75399789247773 40.60478281508588)
265452483,03/22/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,79,1,45-64,M,BLACK,998241,187165,40.680390356887045,-73.94955696438568,POINT (-73.94955696438568 40.680390356887045)
265474126,03/22/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,90,1,45-64,M,BLACK,1003132,196628,40.70635501261928,-73.93189647433762,POINT (-73.93189647433762 40.70635501261928)
265470847,03/22/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,45-64,M,BLACK,1004368,237509,40.81856005,-73.92731612,POINT (-73.92731612 40.81856005)
265461086,03/22/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,26,1,25-44,M,BLACK HISPANIC,995794,236458,40.81569072,-73.95829474,POINT (-73.95829474 40.81569072)
265482732,03/22/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,72,1,25-44,M,UNKNOWN,982195,175326,40.64790574422214,-74.00740547226809,POINT (-74.00740547226809 40.64790574422214)
265495010,03/22/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,25-44,M,BLACK,1013878,239551,40.82413799,-73.89294867,POINT (-73.89294867 40.82413799)
265512924,03/22/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,18,1,18-24,M,BLACK,989210,219405,40.76889099,-73.98209349,POINT (-73.98209349 40.76889099)
265505746,03/22/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,101,1,18-24,M,BLACK,1052559,159711,40.60478281508588,-73.75399789247773,POINT (-73.75399789247773 40.60478281508588)
265428675,03/21/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,UNKNOWN,1006614,233501,40.80755382,-73.91921496,POINT (-73.91921496 40.80755382)
265439064,03/21/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,106,1,25-44,M,WHITE HISPANIC,1025672,187015,40.67989278138149,-73.85065851418706,POINT (-73.85065851418706 40.67989278138149)
265441948,03/21/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,7,1,25-44,M,BLACK,987521,201066,40.7185558,-73.98820001,POINT (-73.98820001 40.7185558)
265419936,03/21/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,73,1,25-44,M,BLACK,1010774,185570,40.67598376,-73.90437689,POINT (-73.90437689 40.67598376)
265432275,03/21/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,73,1,45-64,M,WHITE HISPANIC,1005561,181646,40.66522734973944,-73.92318295755098,POINT (-73.92318295755098 40.66522734973944)
